,specimen_id,annot_layer,clustering_1,clustering_2,cre,dendrite_type,morph,recon_status,structure_layer,x,y,clustering_3,ephys_cluster,me_type
970,515435668,6B,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-42.79824,-49.676094,7,Exc_3,ME_Exc_9
971,515462796,,,21,Ctgf-T2A-dgCre,spiny,,,6,-49.18192,-42.286118,7,Exc_3,
972,515464483,6b,,11,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-14.291957,-21.783236,3,Exc_3,ME_Exc_10
973,515511110,,,8,Rbp4-Cre_KL100,spiny,TUFTED,No,4,-21.80142,20.731054,8,Exc_2,
974,515524026,5,,22,Rbp4-Cre_KL100,spiny,TUFTED,Yes,5,-23.666842,-15.045957,7,Exc_3,ME_Exc_5
975,515771244,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-53.546043,-45.65237,7,Exc_3,ME_Exc_9
976,515949222,,,20,Cux2-CreERT2,spiny,,,4,-56.856983,-2.8219597,7,Exc_3,
977,515986607,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-13.367095,25.067722,4,Exc_1,ME_Exc_3
978,516086402,,,22,Ntsr1-Cre_GN220,spiny,,,5,-6.820282,14.975786,7,Exc_3,
979,516327568,,,6,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,,,6,-11.948624,47.69476,4,Inh_2,
980,516362762,6a,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,NON - MARTINOTTI - BF,Yes,6,42.585068,47.327347,0,Inh_4,ME_Inh_22
981,516838734,,,17,Ndnf-IRES2-dgCre,aspiny,,,2/3,-1.6204588,-67.35248,5,Inh_1,
982,516880237,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,15.924175,-55.86717,5,Inh_1,
983,516881226,,,23,Cux2-CreERT2,spiny,,,4,-42.328773,-12.982524,7,Exc_3,
984,516906055,,,2,Cux2-CreERT2,aspiny,,,4,99.38233,-17.56898,11,Inh_11,
985,516916566,,,20,Cux2-CreERT2,spiny,,,2/3,-64.56379,-6.7008576,7,Exc_3,
986,517077548,5,,6,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,5,-17.151323,38.067543,4,Exc_1,ME_Exc_4
987,517319635,2/3,,19,Cux2-CreERT2,spiny,WIDE,Yes,2/3,-52.568916,3.706738,7,Exc_3,ME_Exc_19
988,517330781,2/3,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,NON - MARTINOTTI - BF,Yes,2/3,46.92437,37.982033,0,Inh_4,
989,517343484,6a,,13,Nos1-CreERT2;Sst-IRES-FlpO,sparsely spiny,NON - MARTINOTTI - BF,Yes,6,43.2589,35.199818,0,Inh_5,
990,517345160,5,,13,Nos1-CreERT2;Sst-IRES-FlpO,sparsely spiny,NON - MARTINOTTI - BF,Yes,5,43.22793,38.58619,0,Inh_4,ME_Inh_22
991,517353438,5,,12,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,MULTI,Yes,5,25.032713,35.08467,2,Inh_2,
992,517645929,,,21,Scnn1a-Tg2-Cre,spiny,TUFTED,No,5,-42.887283,-26.647337,7,Exc_3,
993,517647182,4,,23,Scnn1a-Tg2-Cre,spiny,SPINY STELLATE,Yes,4,-25.755804,-23.484718,7,Exc_3,ME_Exc_18
994,517752298,,,19,Nr5a1-Cre,spiny,,,2/3,-36.858467,12.554471,7,Exc_3,
995,517753911,,,23,Rorb-IRES2-Cre,spiny,TUFTED,No,2/3,-48.974556,-22.754065,7,Exc_3,
996,517974394,,,20,Nr5a1-Cre,spiny,,,2/3,-58.76676,-4.563644,7,Exc_3,
997,517977609,,,20,Nr5a1-Cre,spiny,,,4,-59.93302,-5.4128537,7,Exc_3,
998,517981878,,,8,Scnn1a-Tg2-Cre,spiny,,,4,-22.232958,21.640413,8,Exc_2,
999,517982558,,,23,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-54.549866,-19.67847,7,Exc_3,
1000,518238899,,,22,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-37.20106,5.7418857,7,Exc_3,
1001,518271679,,,23,Scnn1a-Tg2-Cre,spiny,TUFTED,No,5,-50.348793,-18.62289,7,Exc_3,
1002,518287095,,,21,Scnn1a-Tg2-Cre,spiny,,,4,-42.314075,3.628151,7,Exc_3,
1003,518290966,,,23,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-54.16782,-13.625075,7,Exc_3,
1004,518623704,,,11,Chat-IRES-Cre-neo,aspiny,,,2/3,5.371439,41.41813,3,Inh_3,
1005,518750800,,,17,Chat-IRES-Cre-neo,aspiny,,,2/3,16.467724,-74.481674,5,Inh_1,
1006,518753555,,,4,Chat-IRES-Cre-neo,aspiny,,,5,91.05388,3.5399606,10,Inh_8,
1007,519220630,4,,11,Chat-IRES-Cre-neo,aspiny,BP,Yes,2/3,17.891045,27.002417,3,Inh_3,
1008,519517188,6a,,12,Htr3a-Cre_NO152,aspiny,BP,No,5,21.557878,41.43717,2,Inh_2,
1009,519549081,,,11,Htr3a-Cre_NO152,aspiny,,,4,5.114057,11.272484,3,Inh_3,
1010,519749342,5,,20,Htr3a-Cre_NO152,aspiny,BC,Yes,5,29.54541,1.1349871,7,Inh_6,ME_Inh_22
1011,519751607,2/3,,12,Htr3a-Cre_NO152,aspiny,BP,Yes,2/3,25.19812,46.792656,2,Inh_2,ME_Inh_2
1012,520347870,,,12,Vip-IRES-Cre,aspiny,,,2/3,20.142326,41.64131,2,Inh_2,
1013,521399472,,,23,Cux2-CreERT2,spiny,,,2/3,-49.735294,-22.394262,7,Exc_3,
1014,521409057,2/3,,21,Cux2-CreERT2,spiny,WIDE,Yes,2/3,-54.491203,-39.48504,7,Exc_3,ME_Exc_7
1015,521625948,,,21,Cux2-CreERT2,spiny,,,4,-53.9645,-39.59061,7,Exc_3,
1016,521938313,4,,23,Cux2-CreERT2,spiny,NON - TUFTED,Yes,4,-27.391865,-26.151382,7,Exc_3,ME_Exc_18
1017,521958756,,,22,Cux2-CreERT2,spiny,,,2/3,-31.628561,-23.410152,7,Exc_3,
1018,522108467,,,11,Htr3a-Cre_NO152,aspiny,,,2/3,4.7659945,4.129681,3,Inh_3,
1019,522147522,6b,,18,Ntsr1-Cre_GN220,spiny,SUBPLATE,No,6,-10.0151205,13.512762,7,Exc_3,
1020,522152249,6a,,6,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-14.332746,35.215637,4,Exc_1,ME_Exc_4
1021,522257166,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,8.906574,-61.49112,5,Inh_1,
1022,522260194,,,16,Htr3a-Cre_NO152,aspiny,,,5,4.058395,-67.19643,5,Inh_1,
1023,522260244,,,11,Htr3a-Cre_NO152,aspiny,,,5,16.16726,30.17033,3,Inh_3,
1024,522301604,6b,,24,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-33.96558,41.075714,7,Exc_3,ME_Exc_9
1025,522408506,,,13,Htr3a-Cre_NO152,aspiny,,,4,-15.436021,-9.99615,3,Inh_3,
1026,522416880,5,,10,Htr3a-Cre_NO152,sparsely spiny,DBC,TBD,5,35.653843,20.8593,2,Inh_5,
1027,522418855,,,10,Vip-IRES-Cre,aspiny,,,2/3,17.470993,25.434063,3,Inh_3,
1028,522676397,,,11,unlabeled,aspiny,,,6,6.218182,12.007067,3,Inh_3,
1029,522696638,,,8,unlabeled,spiny,,,6,-16.969748,13.375583,7,Exc_2,
1030,522723828,,,24,Ctgf-T2A-dgCre,sparsely spiny,,,6,-9.884256,-21.52908,7,Inh_3,
1031,523205934,,,12,Vip-IRES-Cre,aspiny,,,2/3,9.300267,40.60676,2,Inh_2,
1032,523478821,,,11,Vip-IRES-Cre,aspiny,,,5,28.786448,15.547453,3,Inh_3,
1033,523478869,,,16,Vip-IRES-Cre,aspiny,,,2/3,2.2772791,-66.821106,5,Inh_1,
1034,523708351,,,16,Nos1-CreERT2,aspiny,,,2/3,7.1276274,-66.60193,5,Inh_1,
1035,523729022,5/6a,,8,Nos1-CreERT2,spiny,TUFTED,No,5,-22.947386,16.813478,7,Exc_2,
1036,523748610,1,,16,Nos1-CreERT2,aspiny,NGC,Yes,1,15.692144,-66.54735,5,Inh_1,ME_Inh_17
1037,524074295,,,16,Nos1-CreERT2,aspiny,,,2/3,4.6283565,-65.7659,5,Inh_1,
1038,524090036,,,6,Nos1-CreERT2,spiny,TUFTED,No,5,-16.431969,33.319008,4,Exc_1,
1039,524647261,5,,10,Chrna2-Cre_OE25,aspiny,NON - MARTINOTTI - BF,No,5,41.149982,17.313288,2,Inh_5,
1040,524675712,,,11,Vip-IRES-Cre,aspiny,,,2/3,13.231038,14.949386,3,Inh_3,
1041,524676260,,,10,Chrna2-Cre_OE25,sparsely spiny,,,5,41.86315,12.004632,2,Inh_5,
1042,524689239,2/3,,11,Vip-IRES-Cre,aspiny,BP,Yes,2/3,14.14228,28.378782,3,Inh_3,ME_Inh_3
1043,524693113,,,11,Vip-IRES-Cre,aspiny,,,2/3,12.328599,14.974764,3,Inh_3,
1044,524850271,5,,9,Chrna2-Cre_OE25,spiny,TUFTED,Yes,5,-21.095331,29.99814,8,Exc_2,ME_Exc_5
1045,524857207,5,,18,Chrna2-Cre_OE25,spiny,THICK TUFTED,No,5,-54.78256,41.113033,6,Exc_4,
1046,524876305,,,12,Vip-IRES-Cre,sparsely spiny,,,2/3,9.98058,39.408707,2,Inh_2,
1047,526531616,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC - S,Yes,1,21.820986,-59.26342,5,Inh_1,ME_Inh_17
1048,526545261,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,20.308886,-60.54297,5,Inh_1,
1049,526573598,6b,,18,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-36.362144,36.87332,7,Exc_3,ME_Exc_6
1050,526643573,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-48.943806,-43.65468,7,Exc_3,ME_Exc_6
1051,526668864,6b,,7,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,6.6487136,53.360714,3,Exc_3,ME_Exc_9
1052,526785742,,,14,Sst-IRES-Cre,aspiny,,,5,59.117805,22.369635,2,Inh_7,
1053,526801742,,,17,Ndnf-IRES2-dgCre,aspiny,,,2/3,18.001469,-59.82643,5,Inh_1,
1054,526936091,,,16,Ndnf-IRES2-dgCre,aspiny,,,2/3,15.334497,-63.615517,5,Inh_1,
1055,526939383,,,11,Ndnf-IRES2-dgCre,aspiny,,,1,12.569819,3.6661072,3,Inh_3,
1056,526943222,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,21.593418,-70.309166,5,Inh_1,
1057,526946319,,,21,Ctgf-T2A-dgCre,spiny,,,6,-50.507195,-45.52148,7,Exc_3,
1058,526946778,,,23,Ctgf-T2A-dgCre,spiny,,,6,-62.75891,-33.696087,7,Exc_3,
1059,526949051,,,21,unlabeled,spiny,,,6,-64.550514,-35.68521,7,Exc_3,
1060,526950199,6b,,11,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-32.167362,48.254646,3,Exc_3,ME_Exc_9
1061,526951157,6b,,24,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-10.110974,-23.250383,7,Exc_3,
1062,527089085,,,11,Ndnf-IRES2-dgCre,aspiny,,,1,13.042983,5.4141374,3,Inh_3,
1063,527095729,1,,17,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,Yes,1,13.222842,4.5803585,3,Inh_3,ME_Inh_18
1064,527104986,,,16,Ndnf-IRES2-dgCre,aspiny,,,1,15.27067,-62.953587,5,Inh_1,
1065,527116037,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-56.48019,-42.634644,7,Exc_3,ME_Exc_9
1066,527463935,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,18.97755,-64.82968,5,Inh_1,
1067,527464013,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,17.732668,-61.211887,5,Inh_1,
1068,527579814,,,16,Ndnf-IRES2-dgCre,aspiny,,,1,0.4013913,-62.719185,5,Inh_1,
1069,527585153,,,17,Ndnf-IRES2-dgCre,aspiny,,,1,19.179392,-60.905422,5,Inh_1,
1070,527826878,4,,21,Tlx3-Cre_PL56,spiny,TUFTED,Yes,4,-30.648827,-43.739357,7,Exc_3,ME_Exc_13
1071,527864026,,,21,Tlx3-Cre_PL56,spiny,,,5,-59.132603,-24.87021,7,Exc_3,
1072,527869035,1,,17,Ndnf-IRES2-dgCre,sparsely spiny,HORIZONTAL,Yes,1,19.959455,-69.905945,5,Inh_1,ME_Inh_17
1073,527874431,2/3,,16,Ndnf-IRES2-dgCre,aspiny,NGC,No,2/3,4.385916,-69.97374,5,Inh_1,
1074,528486009,,,21,Ctgf-T2A-dgCre,spiny,,,6,-48.552174,-37.07895,7,Exc_3,
1075,528501887,6b,,24,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-47.34797,-40.432816,7,Exc_3,
1076,530204927,,,21,Ctgf-T2A-dgCre,spiny,,,6,-48.23547,-41.039433,7,Exc_3,
1077,530235049,,,11,Ndnf-IRES2-dgCre,aspiny,,,2/3,4.4363427,-52.479725,3,Inh_3,
1078,530325234,,,24,Ctgf-T2A-dgCre,spiny,,,6,-55.73933,-45.682808,7,Exc_3,
1079,530335449,,,21,Ctgf-T2A-dgCre,spiny,,,6,-50.72148,-4.658646,7,Exc_3,
1080,530349764,,,21,Ctgf-T2A-dgCre,spiny,,,6,-50.68278,-5.810498,7,Exc_3,
1081,530731648,6a,,14,Nos1-CreERT2,sparsely spiny,NON - MARTINOTTI - BF,Yes,6,53.99661,32.311783,2,Inh_4,ME_Inh_23
1082,530737765,6a,,13,Nos1-CreERT2,aspiny,NON - MARTINOTTI - BF,TBD,5,48.042522,44.964546,0,Inh_4,ME_Inh_23
1083,531121585,4,,11,Vip-IRES-Cre,aspiny,BP,No,4,8.346848,23.840687,3,Inh_3,
1084,531339798,,,4,Chat-IRES-Cre-neo,aspiny,,,6,85.640816,5.0690618,10,Inh_8,
1085,531342116,,,14,Chat-IRES-Cre-neo,aspiny,,,5,55.892834,25.51999,2,Inh_7,
1086,532355382,6b,,22,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-13.452055,5.9412622,7,Exc_3,
1087,532571720,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-62.32762,-34.367634,7,Exc_3,
1088,534141324,6a,,14,Sst-IRES-Cre,aspiny,MARTINOTTI,Yes,6,57.528587,24.025488,2,Inh_7,ME_Inh_24
1089,534303031,5,,12,Sst-IRES-Cre,sparsely spiny,MARTINOTTI,Yes,5,38.457687,22.275381,2,Inh_5,ME_Inh_24
1090,534524026,,,24,Ctgf-T2A-dgCre,spiny,,,6,-16.399725,-22.449633,7,Exc_3,
1091,535520969,,,24,Ctgf-T2A-dgCre,spiny,,,6,-50.50359,-42.427933,7,Exc_3,
1092,535708196,2/3,,12,Vip-IRES-Cre,aspiny,BTC - TRI,Yes,2/3,18.899757,43.682762,2,Inh_2,ME_Inh_3
1093,535728342,4,,10,Vip-IRES-Cre,aspiny,BTC - TRI,Yes,4,11.89796,55.42347,3,Inh_3,ME_Inh_3
1094,536306115,2/3,,17,Ndnf-IRES2-dgCre,aspiny,NGC - S,Yes,2/3,16.430462,-70.470535,5,Inh_1,ME_Inh_17
1095,536951541,1,,17,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,Yes,1,-1.4050404,-69.36564,5,Inh_1,ME_Inh_17
1096,538162646,2/3,,16,Ndnf-IRES2-dgCre,aspiny,NGC,No,1,16.561464,-63.048622,5,Inh_1,
1097,538866343,2/3,,17,Ndnf-IRES2-dgCre,sparsely spiny,NGC,No,2/3,1.3378656,-67.46311,5,Inh_1,
1098,539014038,2/3,,17,Ndnf-IRES2-dgCre,aspiny,MARTINOTTI,Yes,2/3,15.629224,-61.315315,5,Inh_1,ME_Inh_20
1099,539742766,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,No,6,-9.251786,24.75824,8,Exc_2,
1100,547238558,,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,,,5,43.00999,32.811333,0,Inh_4,
1101,547262585,5,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,NON - MARTINOTTI - BF,TBD,5,44.04166,47.548683,0,Inh_4,ME_Inh_23
1102,547262673,5,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,NON - MARTINOTTI,Yes,5,47.835827,36.266464,0,Inh_4,
1103,547325858,6a,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,MARTINOTTI,Yes,6,48.42802,44.403214,0,Inh_4,ME_Inh_23
1104,547328377,6a,,13,Nos1-CreERT2;Sst-IRES-FlpO,sparsely spiny,NON - MARTINOTTI - BF,Yes,6,45.60863,40.060265,0,Inh_4,
1105,547330489,,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,,,6,42.14158,48.022263,0,Inh_4,
1106,547336671,6a,,13,Nos1-CreERT2;Sst-IRES-FlpO,sparsely spiny,NON - MARTINOTTI,Yes,5,53.919266,32.42961,2,Inh_4,
1107,547344442,5,,13,Nos1-CreERT2;Sst-IRES-FlpO,sparsely spiny,NON - MARTINOTTI,Yes,5,48.05918,38.982056,0,Inh_4,ME_Inh_23
1108,547616623,,,13,Nos1-CreERT2;Sst-IRES-FlpO,aspiny,,,2/3,-13.141618,-11.358099,3,Inh_4,
1109,553006549,,,6,Vip-IRES-Cre,aspiny,,,2/3,-13.45389,38.657543,4,Inh_2,
1110,553219924,2/3,,11,Chat-IRES-Cre-neo,aspiny,BP,Yes,2/3,6.895018,40.475807,3,Inh_3,
1111,553231879,,,13,Htr3a-Cre_NO152,aspiny,,,5,38.75673,8.725755,2,Inh_4,
1112,553541110,2/3,,12,Chat-IRES-Cre-neo,aspiny,BP,No,2/3,7.6509314,43.521194,4,Inh_2,
1113,553561593,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,14.541433,-65.0174,5,Inh_1,
1114,554021008,,,10,Htr3a-Cre_NO152,aspiny,,,5,21.09947,35.561512,3,Inh_3,
1115,554025072,,,24,Htr3a-Cre_NO152,aspiny,,,2/3,-26.648235,-16.003252,7,Inh_3,
1116,554028392,,,16,Htr3a-Cre_NO152,spiny,,,2/3,6.0482845,-60.829014,5,Exc_3,
1117,554038709,,,23,Ndnf-IRES2-dgCre,aspiny,,,6,-14.751949,-34.269135,7,Inh_1,
1118,554039803,,,11,Htr3a-Cre_NO152,aspiny,,,1,6.56256,7.93589,3,Inh_3,
1119,554280740,,,13,Oxtr-T2A-Cre,spiny,,,4,48.922726,42.553402,0,,
1120,554432769,,,17,Nkx2-1-CreERT2,aspiny,,,6,23.226637,-59.028786,5,Inh_1,
1121,554443833,,,17,Nkx2-1-CreERT2,aspiny,,,6,25.928474,-68.962006,5,Inh_1,
1122,554447280,,,17,Nkx2-1-CreERT2,aspiny,,,5,20.567633,-76.869934,5,Inh_1,
1123,554454165,,,17,Nkx2-1-CreERT2,aspiny,,,6,24.841919,-70.9033,5,Inh_1,
1124,554454458,5,,21,PhiC31-neo;Esr2-IRES2-Cre-neo,spiny,INVERTED PYR,TBD,6,-49.408035,-47.743107,7,Exc_3,ME_Exc_11
1125,554779051,5,,0,Nkx2-1-CreERT2,aspiny,NGC,Yes,4,78.83169,-30.48396,9,Inh_13,ME_Inh_14
1126,554807924,2/3,,0,Nkx2-1-CreERT2,aspiny,BC,Yes,2/3,80.98809,-28.08518,12,Inh_13,ME_Inh_16
1127,554807988,,,0,Nkx2-1-CreERT2,aspiny,,,6,86.56791,-34.583435,12,Inh_13,
1128,555001065,5,,15,Chrna2-Cre_OE25,sparsely spiny,MARTINOTTI,Yes,5,50.186428,15.044838,1,Inh_6,ME_Inh_24
1129,555019563,5,,16,Chrna2-Cre_OE25,aspiny,NGC,Yes,5,16.364548,-65.21053,5,Inh_1,ME_Inh_20
1130,555042715,,,11,Ndnf-IRES2-dgCre,aspiny,,,2/3,11.121532,4.8119707,3,Inh_3,
1131,555060623,,,22,Chrna2-Cre_OE25,spiny,,,5,-24.281757,-13.480738,7,Exc_3,
1132,555079011,2/3,,10,Ndnf-IRES2-dgCre,sparsely spiny,BP,TBD,2/3,12.530731,54.74124,3,Inh_3,
1133,555088069,,,10,Chrna2-Cre_OE25,spiny,,,5,38.16841,15.769057,2,,
1134,555089724,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,Yes,1,20.062784,-59.389637,5,Inh_1,ME_Inh_17
1135,555241040,6a,,14,Chrna2-Cre_OE25,aspiny,NON - MARTINOTTI,Yes,6,63.928993,22.089209,2,Inh_2,ME_Inh_7
1136,555241875,4,,22,Chrna2-Cre_OE25,spiny,TUFTED,TBD,4,-28.782766,-7.4673033,7,Exc_3,ME_Exc_13
1137,555251867,6a,,15,Chrna2-Cre_OE25,spiny,CORTICO-CORTICO TYPE,TBD,6,35.7404,3.6436644,1,,
1138,555263276,5,,10,Chrna2-Cre_OE25,sparsely spiny,MARTINOTTI,TBD,5,43.19094,20.517464,2,Inh_5,
1139,555341581,2/3,,16,Htr3a-Cre_NO152,aspiny,NGC,Yes,1,20.783752,-65.46944,5,Inh_1,ME_Inh_17
1140,555345752,2/3,,17,Htr3a-Cre_NO152,aspiny,NGC,Yes,2/3,8.17123,-75.81188,5,Inh_1,ME_Inh_20
1141,555354254,5/6a,,6,Htr3a-Cre_NO152,spiny,INVERTED PYR,No,5,-48.36489,23.71686,4,Exc_1,
1142,555356054,6,,13,Htr3a-Cre_NO152,spiny,CORTICO-CORTICO TYPE,TBD,6,34.96866,5.0747757,0,,
1143,555365036,6a,,6,Htr3a-Cre_NO152,aspiny,DBC,No,5,-10.989947,33.10007,4,Inh_2,
1144,555697303,1,,11,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,Yes,1,8.452045,6.561449,3,Inh_3,ME_Inh_18
1145,555734606,1,,17,Ndnf-IRES2-dgCre,aspiny,NGC,TBD,2/3,18.887518,-58.64396,5,Inh_1,
1146,555781149,1,,7,Ndnf-IRES2-dgCre,aspiny,NGC - S,TBD,1,22.049221,-56.388523,3,Inh_3,
1147,555832536,,,9,Chrna2-Cre_OE25,spiny,,,5,-23.103441,1.1450378,8,Exc_2,
1148,555898896,,,15,Chrna2-Cre_OE25,aspiny,,,5,50.616398,6.0860624,1,Inh_6,
1149,556348301,,,15,Gad2-IRES-Cre,sparsely spiny,,,5,35.30799,3.2669368,1,Inh_6,
1150,556356342,,,22,Chrna2-Cre_OE25,spiny,,,5,-21.027079,-9.838935,7,Exc_3,
1151,556357336,5,,15,Chrna2-Cre_OE25,aspiny,MULTI,TBD,6,54.297928,4.3000836,1,Inh_6,
1152,556363725,4,,21,Chrna2-Cre_OE25,spiny,TUFTED,TBD,5,-51.30939,-15.918429,7,Exc_3,
1153,556369531,5,,9,Chrna2-Cre_OE25,spiny,TUFTED,TBD,5,-23.606527,12.564879,8,Exc_3,ME_Exc_5
1154,556524816,6a,,11,Ndnf-IRES2-dgCre,spiny,TUFTED,No,6,-33.524494,44.890884,3,Exc_3,
1155,556669671,5,,23,Sim1-Cre_KJ18,spiny,THICK TUFTED,TBD,5,-50.803665,-19.67472,7,Exc_3,
1156,556687527,,,22,Sim1-Cre_KJ18,spiny,,,5,-31.15205,-24.7999,7,Exc_3,
1157,556701250,2/3,,11,Chat-IRES-Cre-neo,aspiny,BP,TBD,2/3,6.371536,31.289516,3,Inh_3,
1158,556910601,,,18,Ndnf-IRES2-dgCre,spiny,,,6,-9.672291,12.313824,7,Exc_3,
1159,556914447,1,,17,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,TBD,1,23.87751,-62.23495,5,Inh_1,
1160,556922061,,,11,Ndnf-IRES2-dgCre,aspiny,,,5,15.474639,18.512787,3,Inh_3,
1161,556923554,5,,14,Ndnf-IRES2-dgCre,aspiny,MARTINOTTI,Yes,5,58.077904,16.424387,1,Inh_7,ME_Inh_24
1162,556926517,,,24,Ndnf-IRES2-dgCre,spiny,,,5,-18.348383,-23.89725,7,Exc_3,
1163,556968207,4,,11,Chat-IRES-Cre-neo,aspiny,BTC - TRI,TBD,4,9.428767,29.749039,3,Inh_3,ME_Inh_3
1164,557037024,6a,,8,Sim1-Cre_KJ18,spiny,CORTICO-THALAMIC TYPE,TBD,6,-9.899122,25.443766,8,Exc_2,ME_Exc_3
1165,557194325,1,,17,Ndnf-IRES2-dgCre,aspiny,HORIZONTAL,TBD,1,16.216276,-55.677814,5,Inh_1,
1166,557202210,,,8,Ndnf-IRES2-dgCre,spiny,,,6,-10.712159,28.393341,8,Exc_2,
1167,557203722,6a,,24,Ndnf-IRES2-dgCre,spiny,CORTICO-THALAMIC TYPE,Yes,6,-37.861588,-16.69751,7,Exc_3,ME_Exc_2
1168,557242105,5,,24,Sim1-Cre_KJ18,spiny,THICK TUFTED,TBD,5,-37.902428,-30.890549,7,Exc_3,
1169,557252022,5,,18,Sim1-Cre_KJ18,spiny,THICK TUFTED,TBD,5,-50.34964,38.201637,7,Exc_3,ME_Exc_1
1170,557261437,2/3,,7,Chat-IRES-Cre-neo,sparsely spiny,DBC,Yes,2/3,9.053956,26.527433,3,Inh_3,ME_Inh_3
1171,557403606,4,,19,Sim1-Cre_KJ18,spiny,TUFTED,TBD,4,-46.818527,3.082832,7,Exc_3,
1172,557417271,5,,21,Sim1-Cre_KJ18,spiny,TUFTED,TBD,4,-57.055325,-1.4619112,7,Exc_3,
1173,557673526,5,,8,Sim1-Cre_KJ18,spiny,THICK TUFTED,No,5,-50.69052,42.46479,7,Exc_2,
1174,557679003,4/5,,8,Sim1-Cre_KJ18,spiny,TUFTED,No,5,-5.9398766,28.451748,8,Exc_2,
1175,557852711,,,8,Ctgf-T2A-dgCre,spiny,,,6,-11.890415,16.46547,3,Exc_2,
1176,557859470,6a,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-63.77362,-34.81378,7,Exc_3,
1177,557859579,,,7,Ctgf-T2A-dgCre,aspiny,,,5,25.18272,25.168709,3,Inh_3,
1178,557864274,,,22,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-27.74419,-6.394998,7,Exc_3,ME_Exc_5
1179,557874460,2/3,,23,Tlx3-Cre_PL56,spiny,TUFTED,TBD,4,-46.887165,-20.271385,7,Exc_3,ME_Exc_13
1180,557992635,4,,19,Tlx3-Cre_PL56,spiny,TUFTED,No,4,-33.351604,11.738808,7,Exc_3,
1181,557992762,,,21,Tlx3-Cre_PL56,spiny,,,5,-55.20202,-25.77883,7,Exc_3,
1182,557996299,,,23,Tlx3-Cre_PL56,spiny,,,4,-37.042824,-29.976856,7,Exc_3,
1183,557998843,,,24,Tlx3-Cre_PL56,spiny,TUFTED,TBD,4,-42.624443,-21.54849,7,Exc_3,ME_Exc_13
1184,558076716,6a,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,No,6,-51.880806,-43.652367,7,Exc_3,
1185,558472698,,,21,Sim1-Cre_KJ18,spiny,,,5,-50.803005,-31.197397,7,Exc_3,
1186,558474375,,,24,Sim1-Cre_KJ18,spiny,TUFTED,No,5,-33.506165,-18.151567,7,Exc_3,
1187,558476932,,,21,Sim1-Cre_KJ18,spiny,,,5,-53.375103,-23.485521,7,Exc_3,
1188,558583839,6a,,24,Ctgf-T2A-dgCre,spiny,SUBPLATE,TBD,6,-32.83474,35.11598,7,Exc_3,
1189,558612809,5,,9,Tlx3-Cre_PL56,spiny,TUFTED,TBD,5,-20.52963,28.348322,8,Exc_2,
