cell_reporter_status,csl__normalized_depth,csl__x,csl__y,csl__z,donor__age,donor__disease_state,donor__id,donor__name,donor__race,donor__sex,donor__species,donor__years_of_seizure_history,ef__adaptation,ef__avg_firing_rate,ef__avg_isi,ef__f_i_curve_slope,ef__fast_trough_v_long_square,ef__peak_t_ramp,ef__ri,ef__tau,ef__threshold_i_long_square,ef__upstroke_downstroke_ratio_long_square,ef__vrest,ephys_inst_thresh_thumb_path,ephys_thumb_path,erwkf__id,line_name,m__biophys,m__biophys_all_active,m__biophys_perisomatic,m__glif,morph_thumb_path,nr__average_contraction,nr__average_parent_daughter_ratio,nr__max_euclidean_distance,nr__number_bifurcations,nr__number_stems,nr__reconstruction_type,nrwkf__id,si__height,si__path,si__width,specimen__hemisphere,Cell_id,specimen__name,structure__acronym,structure__id,structure__layer,structure__name,structure_parent__acronym,structure_parent__id,tag__apical,tag__dendrite_type
positive,,8296.65886438096,948.180923064892,3302.43731208752,,,589751921,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-321743,,,Mus musculus,,,,,0.0177277672110065,-55.4687538146973,,127.656206488609,11.8656516776815,170.0,2.32064648281085,-72.9380493164062,/api/v2/well_known_file_download/606112052,/api/v2/well_known_file_download/606112050,659442440,Htr3a-Cre_NO152|Pvalb-T2A-Dre,0,0,0,0,,,,,,,,,,,,right,590907673,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-321743.04.02.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,NA,aspiny
positive,,8370.00000000001,1051.95422996666,7971.3437405765,,,565087412,Chrna2-Cre_OE25;Ai14(IVSCC)-294467,,,Mus musculus,,0.749738304211289,8.05217811417989,124.19,0.0892857142857143,-41.875,5.95818,105.781130492687,18.1805742711217,110.0,3.96383057891989,-72.67431640625,/api/v2/well_known_file_download/568097604,/api/v2/well_known_file_download/568097598,659441121,Chrna2-Cre_OE25,0,0,0,0,,,,,,,,,,,,left,566751810,Chrna2-Cre_OE25;Ai14(IVSCC)-294467.04.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,intact,spiny
positive,0.596877138672527,8697.03090127549,1150.39759470938,8037.96304837527,,,325632950,Sst-IRES-Cre;Ai14(IVSCC)-175897,,,Mus musculus,,0.0483105302921879,11.2555574314818,88.845,0.261318897637795,-61.40625,2.04418166666667,157.03122317791,20.8956137935526,40.0,2.24117005117149,-57.892204284668,/api/v2/well_known_file_download/491382991,/api/v2/well_known_file_download/487635134,491199404,Sst-IRES-Cre,0,0,0,2,,,,,,,,,,,,left,328876201,Sst-IRES-Cre;Ai14-175897.03.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,0.207193360657863,8516.0,699.876022724437,3499.94662598467,,,569964930,Chat-IRES-Cre-neo;Ai14-299537,,,Mus musculus,,,,,0.00672877863852367,-44.65625,5.358955,239.687502384186,12.583885868695,90.0,2.70304777588103,-73.0588912963867,/api/v2/well_known_file_download/571871783,/api/v2/well_known_file_download/571871776,592969937,Chat-IRES-Cre-neo,0,0,0,2,/api/v2/well_known_file_download/690861045,0.860790207589849,0.999492385786802,386.66231640915,25.0,3.0,full,614430670.0,7591.0,/external/mousecelltypes/prod980/specimen_570438732/min_xy_570438732.aff,5758.0,right,570438732,Chat-IRES-Cre-neo;Ai14-299537.04.02.01,VISp2/3,821,2/3,"""Primary visual area, layer 2/3""",VISp,385,NA,sparsely spiny
positive,0.491276888521274,8300.9250643679,982.849010931164,3198.63613197041,,,481097331,Rorb-IRES2-Cre-D;Ai14-201967,,,Mus musculus,,0.0733398425836583,10.5124835742444,95.125,0.278774436215177,-50.875,4.67154666666667,168.437391519547,17.4383435204778,130.0,3.31806110503012,-75.8291931152344,/api/v2/well_known_file_download/491382439,/api/v2/well_known_file_download/484774596,496604605,Rorb-IRES2-Cre,0,0,0,2,,,,,,,,,,,,right,484770879,Rorb-IRES2-Cre-D;Ai14-201967.04.02.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,truncated,spiny
positive,0.31368327164119,8922.0,706.979017395971,3678.33436326554,,,531016938,Vip-IRES-Cre;Ai14(IVSCC)-264875,,,Mus musculus,,0.410374374792146,40.1821591213502,24.8866666666666,0.0531630740393627,-54.5937538146973,11.0196266666667,287.343800067902,20.2264349204458,40.0,1.78395503434556,-69.8161087036133,/api/v2/well_known_file_download/538763401,/api/v2/well_known_file_download/538763399,566093647,Vip-IRES-Cre,0,0,0,2,/api/v2/well_known_file_download/564798261,0.895434921632915,0.829669341645048,289.179292392816,28.0,3.0,full,559392180.0,5730.0,/external/mousecelltypes/prod820/specimen_535708196/min_xy_535708196.aff,9430.0,right,535708196,Vip-IRES-Cre;Ai14(IVSCC)-264875.04.02.01,VISp2/3,821,2/3,"""Primary visual area, layer 2/3""",VISp,385,NA,aspiny
positive,0.566873613780387,8557.0,1273.51385419081,2979.08390819421,,,506540049,Rbp4-Cre_KL100;Ai14-236262,,,Mus musculus,,0.0339354608644929,9.45023271198053,105.8175,0.149813432835821,-43.875,4.10654,176.339313387871,23.2229100399051,90.0,3.18007043200252,-69.7545013427734,/api/v2/well_known_file_download/512215960,/api/v2/well_known_file_download/512215958,529829356,Rbp4-Cre_KL100,0,0,0,2,,,,,,,,,,,,right,507996688,Rbp4-Cre_KL100;Ai14-236262.05.02.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,intact,spiny
positive,0.163924528587291,8250.80321939769,1422.37797440341,1897.19193499195,,,567199486,Vipr2-IRES2-Cre;Ai14-297026,,,Mus musculus,,0.00425179711125881,48.702644449971,20.5327659574468,0.911999999244099,-49.4375,4.590244,185.937538743019,9.75872835597318,80.0,1.67397065979105,-69.3083572387695,/api/v2/well_known_file_download/569819954,/api/v2/well_known_file_download/569819952,657593443,Vipr2-IRES2-Cre,0,0,0,2,/api/v2/well_known_file_download/662054571,0.87995127676634,0.985703922748165,201.637528973775,20.0,7.0,full,582653995.0,5733.0,/external/mousecelltypes/prod950/specimen_569072334/min_xy_569072334.aff,5743.0,right,569072334,Vipr2-IRES2-Cre;Ai14-297026.05.02.01,VISal2/3,905,2/3,"""Anterolateral visual area, layer 2/3""",VISal,402,NA,aspiny
negative,0.487800977446185,9069.83639483558,1227.3193268445,8353.15104166193,,,478595242,Rbp4-Cre_KL100;Ai14-196623,,,Mus musculus,,0.099932156455467,7.94132495334474,125.923571428571,0.105314277559507,-43.6562538146973,5.80506166666667,120.156325399876,23.6902741262553,120.000007629395,4.42113351757389,-74.2126541137695,/api/v2/well_known_file_download/491382878,/api/v2/well_known_file_download/483108099,487097051,Rbp4-Cre_KL100,2,1,1,2,/api/v2/well_known_file_download/491373559,0.882775100501077,0.923718669296448,514.780890414738,50.0,10.0,dendrite-only,491119550.0,9422.0,/external/mousecelltypes/prod435/specimen_479704527/min_xy_479704527.aff,11259.0,left,479704527,Rbp4-Cre_KL100;Ai14-196623.04.01.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
negative,0.436415494277746,8961.56571663837,951.56049183933,3442.38694968338,,,478594008,Scnn1a-Tg3-Cre;Ai14(IVSCC)-195190,,,Mus musculus,,0.0058388572749865,197.092880019709,5.07375,0.366666759914846,-62.7812538146973,8.20304,182.291805744171,18.8611372362433,150.0,1.36716258564675,-72.5893020629883,/api/v2/well_known_file_download/491766248,/api/v2/well_known_file_download/483092546,496196730,Scnn1a-Tg3-Cre,0,0,0,0,,,,,,,,,5747.0,/external/mousecelltypes/prod457/specimen_483083080/min_xy_483083080.aff,5747.0,right,483083080,Scnn1a-Tg3-Cre;Ai14-195190.04.02.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
positive,0.39496175898331,8338.67499848471,1087.47341438356,8643.07860987483,,,497082782,Rorb-IRES2-Cre-D;Ai14-226105,,,Mus musculus,,0.0260206409647016,12.5704468793866,79.5516666666667,0.225852278631087,-46.09375,5.45306666666667,185.468822717667,17.4269768807404,150.0,3.57013652340729,-79.0932922363281,/api/v2/well_known_file_download/512490888,/api/v2/well_known_file_download/512490886,566094615,Rorb-IRES2-Cre,0,0,0,2,,,,,,,,,,,,left,500894271,Rorb-IRES2-Cre-D;Ai14-226105.05.01.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
positive,0.751292462465072,8120.0,1112.70328927406,8000.71900992999,,,481187853,Pvalb-IRES-Cre;Ai14-201770,,,Mus musculus,,,,,0.0312364504721633,-64.03125,,78.2813280820847,9.71771308649993,420.0,1.13141598540621,-75.4693145751953,/api/v2/well_known_file_download/491383522,/api/v2/well_known_file_download/484849375,496604650,Pvalb-IRES-Cre,0,0,0,2,,,,,,,,,,,,left,484818613,Pvalb-IRES-Cre;Ai14-201770.05.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,0.392074357459156,8750.00000000001,1348.93185089705,8937.42519742384,,,485673583,Rorb-IRES2-Cre-D;Ai14-204764,,,Mus musculus,,0.094250508917319,10.5407399599452,94.87,0.16770833459165,-47.6875,7.255215,143.281206488609,21.636518481232,150.0,3.98359331035142,-78.8448944091797,/api/v2/well_known_file_download/491377705,/api/v2/well_known_file_download/485856659,491316807,Rorb-IRES2-Cre,2,1,1,2,/api/v2/well_known_file_download/496001238,0.90811412718939,0.802841258370034,352.299973561481,23.0,6.0,dendrite-only,496001041.0,5747.0,/external/mousecelltypes/prod505/specimen_485836906/min_xy_485836906.aff,7575.0,left,485836906,Rorb-IRES2-Cre-D;Ai14-204764.04.01.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
positive,0.178242112614652,8485.50040095049,925.313316636674,8548.79107305244,,,481097868,Pvalb-IRES-Cre;Ai14-201791,,,Mus musculus,,0.00376263915988954,35.6564019448946,28.0454545454546,0.562778434304587,-58.8125038146973,14.6534,67.3439055681229,4.75105682436189,330.0,1.33093743630738,-72.9205703735352,/api/v2/well_known_file_download/491377755,/api/v2/well_known_file_download/484652671,491317612,Pvalb-IRES-Cre,2,1,1,5,/api/v2/well_known_file_download/496080020,0.915503165909025,0.871364605905011,194.938167479998,18.0,6.0,dendrite-only,496079601.0,9448.0,/external/mousecelltypes/prod483/specimen_484635029/min_xy_484635029.aff,9442.0,left,484635029,Pvalb-IRES-Cre;Ai14-201791.05.01.01,VISp2/3,821,2/3,"""Primary visual area, layer 2/3""",VISp,385,NA,aspiny
positive,0.53616245155192,9531.17832227354,1348.39551525472,3060.01144430446,,,514342082,Scnn1a-Tg3-Cre;Ai14-242581,,,Mus musculus,,0.00950730863274426,12.512797178933,79.9181818181818,0.169609507640068,-50.15625,3.72639333333333,130.312532186508,20.4983931519523,70.0,3.92567257616349,-67.2591934204102,/api/v2/well_known_file_download/515808248,/api/v2/well_known_file_download/515808246,567445776,Scnn1a-Tg3-Cre,0,0,0,5,,,,,,,,,,,,right,515059388,Scnn1a-Tg3-Cre;Ai14-242581.05.02.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,intact,spiny
positive,0.179928863120007,8430.73158792306,899.463071247274,7962.7683154794,,,520635744,Cux2-CreERT2;Ai14(BT)-246763,,,Mus musculus,,0.0284241611215169,10.3514906146485,96.6044444444444,0.100673226307613,-46.1875,9.73604,72.6563259959221,9.23500034113211,210.0,3.74284168633716,-84.1187515258789,/api/v2/well_known_file_download/522615264,/api/v2/well_known_file_download/522615262,566093907,Cux2-CreERT2,0,0,0,2,,,,,,,,,,,,left,521625948,Cux2-CreERT2;Ai14(BT)-246763.05.01.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
positive,,8400.0,1311.37992142886,8506.93112021513,,,569393642,Pvalb-IRES-Cre;Ai14-299326,,,Mus musculus,,0.0123180189623965,105.355575065847,9.49166666666666,1.45043223299406,-54.875,13.50726,89.2186313867569,6.89561425711133,450.0,1.23462195009397,-70.4392166137695,/api/v2/well_known_file_download/571020390,/api/v2/well_known_file_download/571020388,659447042,Pvalb-IRES-Cre,0,0,0,0,,,,,,,,,,,,left,569955315,Pvalb-IRES-Cre;Ai14-299326.05.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,0.430582549712162,7936.37682346182,685.161079606828,7784.02682037627,,,339692319,Nr5a1-Cre;Ai14(IVSCC)-177332,,,Mus musculus,,0.0371403162877558,16.6083528942823,60.2106666666667,0.24498031496063,-48.0625,4.74655333333333,167.656168341637,24.3040510780118,80.0,2.95878916328666,-73.4158020019531,/api/v2/well_known_file_download/491384524,/api/v2/well_known_file_download/487611913,496895094,Nr5a1-Cre,0,0,0,0,,,,,,,,,,,,left,370694659,Nr5a1-Cre;Ai14-177332.06.01.01,VISpm2/3,41,2/3,"""posteromedial visual area, layer 2/3""",VISpm,533,truncated,spiny
positive,0.390961107735681,8503.0,951.934662450797,3132.42505859965,,,515202307,Vip-IRES-Cre;Ai14(IVSCC)-243617,,,Mus musculus,,,,,0.00466903087778057,-57.4062538146973,,217.656284570694,12.3610587870532,180.0,1.72591072450314,-68.207893371582,/api/v2/well_known_file_download/516880047,/api/v2/well_known_file_download/516880045,659450030,Vip-IRES-Cre,0,0,0,0,/api/v2/well_known_file_download/559392468,0.930777547762859,0.815091621035342,378.734646244782,21.0,4.0,full,657267319.0,7587.0,/external/mousecelltypes/prod759/specimen_515315072/min_xy_515315072.aff,5756.0,right,515315072,Vip-IRES-Cre;Ai14(IVSCC)-243617.05.02.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,NA,aspiny
positive,,9236.69958653798,2288.72596727671,9164.49109317454,,,531009442,Chat-IRES-Cre-neo;Ai14-261748,,,Mus musculus,,-0.0216490951090121,31.4019448946515,31.8451612903226,0.838257571751087,-63.6875038146973,10.9863333333333,170.937493443489,13.0718529011936,210.0,1.27881580317691,-72.6750869750977,/api/v2/well_known_file_download/538723861,/api/v2/well_known_file_download/538723846,659440813,Chat-IRES-Cre-neo,0,0,0,0,,,,,,,,,,,,left,531339798,Chat-IRES-Cre;Ai14-261748.02.01.01,VISl6a,74,6a,"""Lateral visual area, layer 6a""",VISl,409,NA,aspiny
positive,,8858.93948772953,1295.40258552928,3238.36069167006,,,557265263,Ctgf-2A-dgCre;Ai14(IVSCC)-280857,,,Mus musculus,,0.00430114743643574,53.6868405294347,18.6265384615385,0.950972202336714,-55.2187538146973,1.83148666666667,345.781207084656,17.9233181606781,30.0,2.53769906499838,-67.8117904663086,/api/v2/well_known_file_download/559096876,/api/v2/well_known_file_download/559096874,659441465,Ctgf-T2A-dgCre,0,0,0,2,,,,,,,,,,,,right,557859579,Ctgf-2A-dgCre;Ai14(IVSCC)-280857.06.02.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,,9130.9392070224,1469.5865956401,3594.1084134868,,,583087128,Htr3a-Cre_NO152;Ai14-314466,,,Mus musculus,,0.0227226410726822,24.8118435199736,40.3033333333333,0.149889602159571,-51.4375,4.52898,168.906360864639,8.24788087386299,80.0,3.28505195920918,-69.1000366210938,/api/v2/well_known_file_download/606111323,/api/v2/well_known_file_download/606111319,659442465,Htr3a-Cre_NO152,0,0,0,0,,,,,,,,,,,,right,584931329,Htr3a-Cre_NO152;Ai14-314466.03.02.01,VISp6b,305,6b,"""Primary visual area, layer 6b""",VISp,385,NA,aspiny
positive,,9100.0,693.667316328559,7751.4745659013,,,562296623,Vip-IRES-Cre;Ai14-290643,,,Mus musculus,,0.0174956804029805,37.9162892591578,26.3738888888889,0.502744735230054,-52.5000038146973,2.14088666666667,236.249998211861,8.72136356933453,30.0,2.79297557577776,-74.9475479125977,/api/v2/well_known_file_download/564083115,/api/v2/well_known_file_download/564083113,659449641,Vip-IRES-Cre,0,0,0,2,,,,,,,,,,,,left,562524605,Vip-IRES-Cre;Ai14-290643.03.01.01,VISp2/3,821,2/3,"""Primary visual area, layer 2/3""",VISp,385,NA,aspiny
positive,0.632519335659448,8324.2254077154,1333.70638782909,8619.04283798646,,,319194450,Pvalb-IRES-Cre;Ai14(IVSCC)-171555,,,Mus musculus,,0.00591471569951447,63.44632506989,15.7613541666667,0.985833333333333,-60.59375,13.6143733333333,92.3437848687172,7.89982198999789,270.0,1.44779023654326,-74.04443359375,/api/v2/well_known_file_download/491382687,/api/v2/well_known_file_download/487617484,491200063,Pvalb-IRES-Cre,1,0,1,0,/api/v2/well_known_file_download/501080174,0.914040710098022,1.07264663743698,217.823970715736,10.0,5.0,dendrite-only,496722849.0,3903.0,/external/mousecelltypes/prod170/specimen_321023397/min_xy_321023397.aff,5742.0,left,321023397,Pvalb-IRES-Cre;Ai14-171555.06.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,,8205.65924314188,623.474551542667,7784.12946238779,,,562377331,Chat-IRES-Cre-neo;Ai14-292724,,,Mus musculus,,-0.00788646623681567,20.3500203500204,49.14,0.223333333333333,-42.53125,4.13573333333333,228.124812245369,9.9228768775175,90.0,2.60202433931931,-75.3027725219727,/api/v2/well_known_file_download/663783374,/api/v2/well_known_file_download/663783371,663802041,Chat-IRES-Cre-neo,0,0,0,0,,,,,,,,,,,,left,563796940,Chat-IRES-Cre-neo;Ai14-292724.06.01.01,VISpm2/3,41,2/3,"""posteromedial visual area, layer 2/3""",VISpm,533,NA,aspiny
positive,0.468469240661447,8593.86249295914,1166.01758655969,2962.53508536516,,,480778280,Htr3a-Cre_NO152;Ai14-200441,,,Mus musculus,,0.00430307808237836,12.9927078427233,76.96625,0.120964568384862,-58.0937538146973,7.14704,106.250002980232,5.70490916622358,160.0,3.34104255613051,-73.8230819702148,/api/v2/well_known_file_download/491378821,/api/v2/well_known_file_download/483151964,491316654,Htr3a-Cre_NO152,0,0,0,2,,,,,,,,,,,,right,482521571,Htr3a-Cre_NO152;Ai14-200441.05.02.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,,8771.59905005577,1277.03690824417,8395.38191571432,,,570930470,Vipr2-IRES2-Cre;Ai14-302667,,,Mus musculus,,0.0534828178684186,16.8180289270098,59.46,0.434593042086196,-59.5,5.07700666666667,138.750061392784,13.9682177952735,100.0,1.92957236037542,-65.1794662475586,/api/v2/well_known_file_download/574387225,/api/v2/well_known_file_download/574387223,659450184,Vipr2-IRES2-Cre,0,0,0,2,,,,,,,,,,,,left,571939040,Vipr2-IRES2-Cre;Ai14-302667.05.01.01,VISp5,778,5,"""Primary visual area, layer 5""",VISp,385,NA,aspiny
positive,,8600.0,1376.38009755021,8215.32866752824,,,574668470,Vip-IRES-Cre;Ai14-307953,,,Mus musculus,,0.00642815527845631,11.8035882908404,84.72,0.0431699680229259,-54.1875038146973,2.28474,260.312408208847,13.7912886781321,20.0,3.19195185735101,-71.6078643798828,/api/v2/well_known_file_download/587853662,/api/v2/well_known_file_download/587853660,659449910,Vip-IRES-Cre,0,0,0,2,,,,,,,,,,,,left,575937040,Vip-IRES-Cre;Ai14-307953.05.01.01,VISp6a,33,6a,"""Primary visual area, layer 6a""",VISp,385,NA,aspiny
positive,,8250.0,1260.54649733972,8019.75129997513,,,563340185,Ndnf-IRES2-dgCre;Ai14-292670,,,Mus musculus,,0.0713486677091858,42.9000429000429,23.31,0.233191487631935,-53.4062538146973,1.87909,404.687494039536,30.2691125725712,30.0,1.50730978182228,-61.3293952941895,/api/v2/well_known_file_download/566723608,/api/v2/well_known_file_download/566723604,659442822,Ndnf-IRES2-dgCre,0,0,0,2,,,,,,,,,,,,left,565108355,Ndnf-IRES2-dgCre;Ai14-292670.05.01.01,VISp6a,33,6a,"""Primary visual area, layer 6a""",VISp,385,NA,aspiny
positive,,8160.0,1297.15005887499,7717.62144787276,,,571812075,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-302592,,,Mus musculus,,0.0213320929995043,16.7154199749269,59.825,0.255701754385965,-56.5625038146973,2.40273,291.249841451645,45.6822280959253,40.0,2.22147608141607,-63.7784996032715,/api/v2/well_known_file_download/587852879,/api/v2/well_known_file_download/587852876,659446042,Nos1-CreERT2|Sst-IRES-FlpO,0,0,0,0,,,,,,,,,,,,left,573636382,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-302592.05.01.01,VISp6b,305,6b,"""Primary visual area, layer 6b""",VISp,385,NA,aspiny
positive,0.783387032938995,8296.65886438096,1234.82448975908,7945.16952313873,,,501715396,Ctgf-2A-dgCre;Ai14(IVSCC)-230021,,,Mus musculus,,0.0278465493189408,6.59404425922507,151.652,0.10744520285006,-49.4062538146973,7.75888666666667,99.0625768899918,18.6710725471603,130.0,4.0615370028064,-75.1433410644531,/api/v2/well_known_file_download/512475595,/api/v2/well_known_file_download/512475593,515367125,Ctgf-T2A-dgCre,0,0,0,2,/api/v2/well_known_file_download/519290111,0.884500534817554,0.88120013244827,434.02437329536,38.0,5.0,dendrite-only,519261847.0,5727.0,/external/mousecelltypes/prod673/specimen_501956013/min_xy_501956010.aff,7592.0,left,501956013,Ctgf-2A-dgCre;Ai14(IVSCC)-230021.05.01.01,VISp6a,33,6a,"""Primary visual area, layer 6a""",VISp,385,intact,spiny
positive,0.831036284455381,9070.0,1356.5248851737,3400.86426086241,,,484776051,Ntsr1-Cre;Ai14(GSL)-201393,,,Mus musculus,,0.0255161594574623,13.1025823005951,76.3208333333333,0.179905338021957,-47.5937538146973,7.45390833333333,134.21867787838,15.4246382178878,190.0,2.36174356883988,-76.8444442749023,/api/v2/well_known_file_download/491378486,/api/v2/well_known_file_download/485288538,496159349,Ntsr1-Cre_GN220,0,0,0,5,,,,,,,,,5746.0,/external/mousecelltypes/prod492/specimen_485287944/min_xy_485287944.aff,5761.0,right,485287944,Ntsr1-Cre;Ai14-201393.03.02.01,VISp6a,33,6a,"""Primary visual area, layer 6a""",VISp,385,truncated,spiny
positive,0.239210512666595,9419.34154504816,1186.5318034339,2730.07799992477,,,322489543,Sst-IRES-Cre;Ai14(IVSCC)-173196,,,Mus musculus,,0.00444071360292892,22.3582645727974,44.7261904761905,0.341699611039127,-52.3437538146973,5.82462166666667,185.937494039536,19.8981590320805,119.999992370605,1.52580107637776,-71.815055847168,/api/v2/well_known_file_download/491377868,/api/v2/well_known_file_download/487635281,491200139,Sst-IRES-Cre,2,1,1,5,/api/v2/well_known_file_download/487660947,0.912228629394595,0.93182704775294,208.704361616067,28.0,6.0,full,657247333.0,5759.0,/external/mousecelltypes/prod198/specimen_324493977/min_xy_324493977.aff,7604.0,right,324493977,Sst-IRES-Cre;Ai14-173196.03.01.01,VISp2/3,821,2/3,"""Primary visual area, layer 2/3""",VISp,385,NA,aspiny
positive,0.461634123847437,9489.24257509068,1423.65239028148,2785.44307154461,,,313401508,Scnn1a-Tg2-Cre;Ai14(IVSCC)-167081,,,Mus musculus,,0.288858288977703,6.76635766966642,147.79,0.162138728323699,-49.1875,3.57477,58.2812875509262,17.0602466831779,190.0,5.2611661772553,-63.5755844116211,/api/v2/well_known_file_download/491376069,/api/v2/well_known_file_download/487623088,491201627,Scnn1a-Tg2-Cre,1,0,1,0,/api/v2/well_known_file_download/487659609,0.878773271910013,1.122362506711,488.514987082444,39.0,8.0,dendrite-only,397905350.0,7570.0,/external/mousecelltypes/prod146/specimen_313862022/min_xy_313862022.aff,5762.0,right,313862022,Scnn1a-Tg2-Cre;Ai14-167081.03.02.01,VISp4,721,4,"""Primary visual area, layer 4""",VISp,385,intact,spiny
